"Volcano.Number","Volcano.Name","Eruption.Number","Eruption.Category","Area.of.Activity","VEI","VEI.Modifier","Start.Year.Modifier","Start.Year","Start.Year.Uncertainty","Start.Month","Start.Day.Modifier","Start.Day","Start.Day.Uncertainty","Evidence.Method..dating.","End.Year.Modifier","End.Year","End.Year.Uncertainty","End.Month","End.Day.Modifier","End.Day","End.Day.Uncertainty","Country"
261120,"Sorikmarapi",15410,"Confirmed Eruption","Summit and east flank (Jurang Siunik)","2","NULL","NULL",1892,"NULL","5","NULL","21","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261120,"Sorikmarapi",15408,"Confirmed Eruption","NULL","2","NULL","NULL",1879,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261120,"Sorikmarapi",15412,"Confirmed Eruption","NULL","2","NULL","NULL",1917,"NULL","5","NULL","20","NULL","Observations: Reported","NULL","1917","NULL","5","NULL","20","NULL","Indonesia"
261120,"Sorikmarapi",15406,"Confirmed Eruption","NULL","2","NULL","?",1829,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261120,"Sorikmarapi",15414,"Confirmed Eruption","NULL","1","NULL","NULL",1986,"NULL","7","NULL","5","NULL","Observations: Reported","NULL","1986","NULL","7","NULL","14","NULL","Indonesia"
261120,"Sorikmarapi",15413,"Confirmed Eruption","NULL","2","NULL","NULL",1970,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15468,"Confirmed Eruption","Verbeek Crater, B and C Craters","2","NULL","NULL",1975,"NULL","1","NULL","16","15","Observations: Reported","NULL","1979","NULL","9","NULL","11","NULL","Indonesia"
261140,"Marapi",15476,"Confirmed Eruption","NULL","2","NULL","NULL",1999,"NULL","4","<","16","15","Observations: Reported","NULL","1999","NULL","9",">","16","15","Indonesia"
261140,"Marapi",15454,"Confirmed Eruption","NULL","2","?","NULL",1930,"NULL","4","<","9","NULL","Observations: Reported","NULL","1930","NULL","12","NULL","7","NULL","Indonesia"
261140,"Marapi",15426,"Confirmed Eruption","NULL","2","?","NULL",1861,"NULL","4","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15434,"Confirmed Eruption","NULL","1","NULL","NULL",1883,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","1883","NULL","12","NULL","0","NULL","Indonesia"
261140,"Marapi",15428,"Confirmed Eruption","NULL","2","?","NULL",1871,"NULL","4","NULL","24","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15425,"Confirmed Eruption","NULL","2","NULL","NULL",1855,"NULL","10","NULL","2","NULL","Observations: Reported","NULL","1856","NULL","1","NULL","0","NULL","Indonesia"
261140,"Marapi",15464,"Confirmed Eruption","Crater C, Bungsu Crater","1","NULL","NULL",1967,"NULL","4","NULL","16","15","Observations: Reported","NULL","1967","NULL","7","NULL","16","15","Indonesia"
261140,"Marapi",15455,"Confirmed Eruption","NULL","2","?","NULL",1932,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15441,"Confirmed Eruption","NULL","2","?","NULL",1907,"NULL","12","NULL","17","NULL","Observations: Reported","NULL","1908","NULL","9","NULL","0","NULL","Indonesia"
261140,"Marapi",15419,"Confirmed Eruption","NULL","2","NULL","NULL",1822,"NULL","7","NULL","23","NULL","Observations: Reported","NULL","1822","NULL","7","NULL","31","NULL","Indonesia"
261140,"Marapi",15438,"Confirmed Eruption","NULL","2","?","NULL",1889,"NULL","3","NULL","27","NULL","Observations: Reported","NULL","1889","NULL","4","?","17","NULL","Indonesia"
261140,"Marapi",15470,"Confirmed Eruption","NULL","1","NULL","NULL",1982,"NULL","3","<","10","NULL","Observations: Reported","NULL","1982","NULL","5","NULL","16","15","Indonesia"
261140,"Marapi",15448,"Confirmed Eruption","NULL","2","?","NULL",1918,"NULL","3","NULL","8","NULL","Observations: Reported","NULL","1918","NULL","3","NULL","10","NULL","Indonesia"
261140,"Marapi",15474,"Confirmed Eruption","Kepundan Tuo, Kepundan B","1","NULL","NULL",1984,"NULL","11","NULL","15","NULL","Observations: Reported","NULL","1984","NULL","11","NULL","15","NULL","Indonesia"
261140,"Marapi",15456,"Confirmed Eruption","Kepundan Kuniang, Kepundan Jinggo","NULL","NULL","NULL",1943,"5","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15452,"Confirmed Eruption","Kepundan Bongsu","2","NULL","NULL",1927,"NULL","2","NULL","5","NULL","Observations: Reported","NULL","1927","NULL","8","NULL","3","NULL","Indonesia"
261140,"Marapi",15458,"Confirmed Eruption","NULL","2","NULL","NULL",1949,"NULL","10","NULL","15","5","Observations: Reported","NULL","1949","NULL","10","NULL","22","5","Indonesia"
261140,"Marapi",15427,"Confirmed Eruption","NULL","2","?","NULL",1863,"NULL","5","NULL","23","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15446,"Confirmed Eruption","NULL","1","NULL","NULL",1916,"NULL","5","NULL","5","NULL","Observations: Reported","NULL","1916","NULL","7","NULL","7","NULL","Indonesia"
261140,"Marapi",15463,"Confirmed Eruption","B and C Craters, Kebun Bungo","1","NULL","NULL",1966,"NULL","3","NULL","16","15","Observations: Reported","NULL","1966","NULL","6","NULL","16","15","Indonesia"
261140,"Marapi",15469,"Confirmed Eruption","NULL","1","NULL","NULL",1980,"NULL","3","NULL","29","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15462,"Confirmed Eruption","NULL","1","NULL","NULL",1958,"NULL","10","NULL","17","NULL","Observations: Reported","NULL","1958","NULL","10","NULL","25","NULL","Indonesia"
261140,"Marapi",15447,"Confirmed Eruption","NULL","2","?","NULL",1917,"NULL","6","NULL","16","NULL","Observations: Reported","NULL","1917","NULL","9","NULL","16","NULL","Indonesia"
261140,"Marapi",15433,"Confirmed Eruption","NULL","1","NULL","NULL",1883,"NULL","6","NULL","25","NULL","Observations: Reported","NULL","1883","NULL","8","NULL","27","NULL","Indonesia"
261140,"Marapi",15429,"Confirmed Eruption","NULL","2","?","NULL",1871,"NULL","9","NULL","24","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15478,"Confirmed Eruption","Verbeek Crater","2","NULL","NULL",2001,"NULL","4","NULL","13","NULL","Observations: Reported","NULL","2001","NULL","6","NULL","5","NULL","Indonesia"
261140,"Marapi",15421,"Confirmed Eruption","NULL","2","?","NULL",1845,"NULL","11","NULL","16","NULL","Observations: Reported","NULL","1845","NULL","11","NULL","18","NULL","Indonesia"
261140,"Marapi",22262,"Confirmed Eruption","Verbeek Crater","2","NULL","NULL",2018,"NULL","4","NULL","27","NULL","Observations: Reported","NULL","2018","NULL","5","NULL","2","NULL","Indonesia"
261140,"Marapi",15442,"Confirmed Eruption","NULL","2","?","NULL",1910,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15459,"Confirmed Eruption","Kepundan Bongsu, Kuniang, Jinggo","2","NULL","NULL",1950,"NULL","9","NULL","27","NULL","Observations: Reported","NULL","1952","NULL","6","NULL","14","NULL","Indonesia"
261140,"Marapi",20796,"Confirmed Eruption","Verbeek Crater (?)","1","NULL","NULL",2012,"NULL","3","NULL","1","3","Observations: Reported","NULL","2012","NULL","5","NULL","18","NULL","Indonesia"
261140,"Marapi",15451,"Confirmed Eruption","NULL","0","NULL","NULL",1925,"NULL","4","?","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15453,"Confirmed Eruption","Kepundan Bongsu","2","NULL","NULL",1929,"NULL","6","NULL","22","NULL","Observations: Reported","NULL","1929","NULL","6","NULL","22","NULL","Indonesia"
261140,"Marapi",15475,"Confirmed Eruption","Verbeek Crater","2","NULL","NULL",1987,"NULL","1","NULL","15","NULL","Observations: Reported","NULL","1994","NULL","8",">","12","NULL","Indonesia"
261140,"Marapi",15418,"Confirmed Eruption","NULL","2","NULL","NULL",1807,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15445,"Confirmed Eruption","NULL","2","?","NULL",1914,"NULL","7","NULL","1","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15461,"Confirmed Eruption","NULL","1","NULL","NULL",1958,"NULL","6","NULL","23","NULL","Observations: Reported","NULL","1958","NULL","6","?","23","NULL","Indonesia"
261140,"Marapi",20795,"Confirmed Eruption","Summit Crater","1","NULL","NULL",2011,"NULL","8","NULL","3","NULL","Observations: Reported","NULL","2011","NULL","10","NULL","12","NULL","Indonesia"
261140,"Marapi",15467,"Confirmed Eruption","Verbeek Crater","2","NULL","NULL",1973,"NULL","7","NULL","24","NULL","Observations: Reported","NULL","1973","NULL","7","NULL","24","NULL","Indonesia"
261140,"Marapi",15471,"Confirmed Eruption","NULL","1","NULL","NULL",1982,"NULL","12","NULL","16","15","Observations: Reported","NULL","1982","NULL","12","NULL","16","15","Indonesia"
261140,"Marapi",15431,"Confirmed Eruption","NULL","2","?","NULL",1876,"NULL","8","NULL","0","NULL","Observations: Reported","NULL","1877","NULL","6","NULL","0","NULL","Indonesia"
261140,"Marapi",15460,"Confirmed Eruption","Kepundan Bongsu, B and C Craters","2","?","NULL",1954,"NULL","8","NULL","16","15","Observations: Reported","NULL","1957","NULL","12",">","16","15","Indonesia"
261140,"Marapi",15450,"Confirmed Eruption","NULL","2","?","NULL",1919,"NULL","2","NULL","28","NULL","Observations: Reported","NULL","1919","NULL","3","NULL","1","NULL","Indonesia"
261140,"Marapi",15472,"Confirmed Eruption","Kepundan Tuo and Kepundan Verbeek","1","NULL","NULL",1983,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",22502,"Confirmed Eruption","NULL","1","NULL","NULL",2023,"NULL","1","NULL","7","NULL","Observations: Reported","NULL","2023","NULL","3","NULL","17","NULL","Indonesia"
261140,"Marapi",15435,"Confirmed Eruption","NULL","2","?","NULL",1885,"NULL","11","NULL","12","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15439,"Confirmed Eruption","NULL","1","NULL","NULL",1904,"NULL","4","NULL","18","NULL","Observations: Reported","NULL","1904","NULL","4","NULL","18","NULL","Indonesia"
261140,"Marapi",15405,"Confirmed Eruption","NULL","2","?","NULL",1915,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15466,"Confirmed Eruption","Bungo, Bongsu, Tuo, B and C Craters","2","NULL","NULL",1970,"NULL","7","NULL","26","5","Observations: Reported","NULL","1971","NULL","8","NULL","20","NULL","Indonesia"
261140,"Marapi",15443,"Confirmed Eruption","NULL","2","?","NULL",1911,"NULL","11","NULL","2","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15422,"Confirmed Eruption","NULL","2","NULL","NULL",1854,"NULL","8",">","29","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15417,"Confirmed Eruption","NULL","2","NULL","NULL",1770,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",20797,"Confirmed Eruption","Summit crater area","1","NULL","NULL",2012,"NULL","9","NULL","26","NULL","Observations: Reported","NULL","2012","NULL","9","NULL","26","NULL","Indonesia"
261140,"Marapi",22550,"Confirmed Eruption","NULL","2","NULL","NULL",2023,"NULL","12","NULL","3","NULL","Observations: Reported",">","2026","NULL","3","NULL","24","NULL","Indonesia"
261140,"Marapi",15477,"Confirmed Eruption","NULL","2","NULL","NULL",2000,"NULL","3","NULL","11","NULL","Observations: Reported","NULL","2000","NULL","4",">","3","NULL","Indonesia"
261140,"Marapi",22226,"Confirmed Eruption","Verbeek Crater","1","NULL","NULL",2017,"NULL","6","NULL","4","NULL","Observations: Reported","NULL","2017","NULL","6","NULL","4","NULL","Indonesia"
261140,"Marapi",15430,"Confirmed Eruption","NULL","2","?","NULL",1876,"NULL","4","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",20931,"Confirmed Eruption","Verbeek Crater","1","NULL","NULL",2014,"NULL","2","NULL","3","2","Observations: Reported","NULL","2014","NULL","2","NULL","26","NULL","Indonesia"
261140,"Marapi",22111,"Confirmed Eruption","Verbeek Crater","1","NULL","NULL",2015,"NULL","11","NULL","14","NULL","Observations: Reported","NULL","2015","NULL","11","NULL","14","NULL","Indonesia"
261140,"Marapi",15479,"Confirmed Eruption","NULL","2","NULL","NULL",2004,"NULL","8","NULL","5","NULL","Observations: Reported","NULL","2004","NULL","8","?","5","NULL","Indonesia"
261140,"Marapi",15437,"Confirmed Eruption","NULL","2","?","NULL",1888,"NULL","2","NULL","19","NULL","Observations: Reported","NULL","1888","NULL","3","NULL","19","NULL","Indonesia"
261140,"Marapi",15449,"Confirmed Eruption","NULL","2","?","NULL",1918,"NULL","8","NULL","15","5","Observations: Reported","NULL","1918","NULL","8","NULL","15","5","Indonesia"
261140,"Marapi",15420,"Confirmed Eruption","NULL","2","?","NULL",1833,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1834","NULL","0","NULL","0","NULL","Indonesia"
261140,"Marapi",15440,"Confirmed Eruption","NULL","2","?","NULL",1905,"NULL","11","NULL","1","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261140,"Marapi",15457,"Confirmed Eruption","Kepundan Bongsu","2","NULL","NULL",1949,"NULL","4","NULL","29","NULL","Observations: Reported","NULL","1949","NULL","4","NULL","30","NULL","Indonesia"
261140,"Marapi",15436,"Confirmed Eruption","NULL","2","NULL","NULL",1886,"NULL","3","NULL","31","NULL","Observations: Reported","NULL","1886","NULL","5","NULL","3","NULL","Indonesia"
261140,"Marapi",15444,"Confirmed Eruption","NULL","2","?","NULL",1913,"NULL","6","NULL","23","NULL","Observations: Reported","NULL","1913","NULL","7","NULL","31","NULL","Indonesia"
261150,"Tandikat-Singgalang",15483,"Confirmed Eruption","Tandikat","1","NULL","NULL",1924,"NULL","4","NULL","0","NULL","Observations: Reported","NULL","1924","NULL","4","?","0","NULL","Indonesia"
261150,"Tandikat-Singgalang",15482,"Confirmed Eruption","Tandikat","1","NULL","NULL",1914,"NULL","5","NULL","31","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261150,"Tandikat-Singgalang",15480,"Confirmed Eruption","Tandikat summit crater and upper NE flank","1","NULL","NULL",1889,"NULL","2","NULL","19","NULL","Observations: Reported","NULL","1889","NULL","12","NULL","4","NULL","Indonesia"
261160,"Talang",15491,"Confirmed Eruption","NE flank","1","NULL","NULL",1968,"NULL","1","NULL","14","NULL","Observations: Reported","NULL","1968","NULL","1","?","14","NULL","Indonesia"
261160,"Talang",15490,"Confirmed Eruption","NE flank (200 m below summit)","1","NULL","NULL",1967,"NULL","10","NULL","10","NULL","Observations: Reported","NULL","1967","NULL","10","NULL","10","NULL","Indonesia"
261160,"Talang",15498,"Confirmed Eruption","Main crater","2","NULL","NULL",2007,"NULL","3","NULL","19","NULL","Observations: Reported","NULL","2007","NULL","6","NULL","22","3","Indonesia"
261160,"Talang",15492,"Confirmed Eruption","NE flank","2","NULL","NULL",1968,"NULL","9","NULL","16","15","Observations: Reported","NULL","1968","NULL","10","NULL","16","15","Indonesia"
261160,"Talang",15496,"Confirmed Eruption","North & south flanks","2","NULL","NULL",2005,"NULL","4","?","12","NULL","Observations: Reported","NULL","2005","NULL","7","?","18","NULL","Indonesia"
261160,"Talang",15485,"Confirmed Eruption","NE flank (some reports list 1842 date)","2","NULL","NULL",1843,"NULL","10","NULL","21","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261160,"Talang",15499,"Confirmed Eruption","NULL","2","NULL","NULL",2007,"NULL","11","NULL","27","NULL","Observations: Reported","NULL","2007","NULL","12","?","16","15","Indonesia"
261160,"Talang",15488,"Confirmed Eruption","NE flank","2","NULL","?",1876,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261160,"Talang",15486,"Confirmed Eruption","NE flank","2","NULL","NULL",1845,"NULL","4","NULL","22","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261160,"Talang",15494,"Confirmed Eruption","Kepundan Panjang & Kabuo, Gabuo Atas","1","NULL","NULL",2001,"NULL","9","NULL","25","NULL","Observations: Reported","NULL","2001","NULL","11","NULL","15","3","Indonesia"
261160,"Talang",15497,"Confirmed Eruption","NULL","1","NULL","NULL",2006,"NULL","9","NULL","10","NULL","Observations: Reported","NULL","2006","NULL","9","NULL","10","NULL","Indonesia"
261160,"Talang",15484,"Confirmed Eruption","NE flank","2","NULL","NULL",1833,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261160,"Talang",15489,"Confirmed Eruption","NULL","2","NULL","NULL",1963,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261170,"Kerinci",15508,"Confirmed Eruption","NULL","2","NULL","NULL",1936,"NULL","4","NULL","29","NULL","Observations: Reported","NULL","1936","NULL","4","NULL","29","NULL","Indonesia"
261170,"Kerinci",15525,"Confirmed Eruption","NULL","2","NULL","NULL",1998,"NULL","7","NULL","4","NULL","Observations: Reported","NULL","1998","NULL","7","NULL","4","NULL","Indonesia"
261170,"Kerinci",15514,"Confirmed Eruption","NULL","2","NULL","NULL",1963,"NULL","7","NULL","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261170,"Kerinci",15511,"Confirmed Eruption","NULL","2","NULL","NULL",1938,"NULL","1","NULL","19","NULL","Observations: Reported","NULL","1938","NULL","3","NULL","18","NULL","Indonesia"
261170,"Kerinci",22216,"Confirmed Eruption","Summit crater","2","NULL","NULL",2013,"NULL","6","NULL","2","NULL","Observations: Reported","NULL","2013","NULL","6","NULL","2","NULL","Indonesia"
261170,"Kerinci",15521,"Confirmed Eruption","NULL","2","NULL","NULL",1990,"NULL","12","NULL","31","365","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
261170,"Kerinci",22172,"Confirmed Eruption","Summit crater","1","NULL","NULL",2016,"NULL","11","NULL","15","NULL","Observations: Reported","NULL","2016","NULL","11","NULL","21","NULL","Indonesia"
261170,"Kerinci",22274,"Confirmed Eruption","Summit crater","1","NULL","NULL",2018,"NULL","4","NULL","21","NULL","Observations: Reported","NULL","2021","NULL","6","NULL","13","NULL","Indonesia"
